session_ID;packetId;car_ID;position_x;position_y;position_z;velocity_x;velocity_y;velocity_z;rotation_pitch;rotation_yaw;rotation_roll;relativeOrientationToNorth;angularVelocity_x;angularVelocity_y;angularVelocity_z;bodyHeight;engineRPM;gasLevel;gasCapacity;metersPerSecond;distance;turboBoost;oilPressure;waterTemperature;oilTemperature;lapCount;lapsInRace;currentLapTime;currentLapTime2;bestLapTime;lastLapTime;timeOfDayProgression;preRaceStartPositionOrQualiPos;numCarsAtPreRace;minAlertRPM;maxAlertRPM;calculatedMaxSpeed;flags;currentGear;suggestedGear;throttle;brake;roadPlane_x;roadPlane_y;roadPlane_z;roadPlaneDistance;tireRadius_fl;tireRadius_fr;tireRadius_rl;tireRadius_rr;tireSuspensionHeight_fl;tireSuspensionHeight_fr;tireSuspensionHeight_rl;tireSuspensionHeight_rr;tireSurfaceTemperature_fl;tireSurfaceTemperature_fr;tireSurfaceTemperature_rl;tireSurfaceTemperature_rr;wheelRevPerSecond_fl;wheelRevPerSecond_fr;wheelRevPerSecond_rl;wheelRevPerSecond_rr;clutchPedal;clutchEngagement;rpmFromClutchToGearbox;transmissionTopSpeed
a4e93d81-e2f6-47be-92a2-493d6a58a727;27875;203;15.054315567016602;0.5380953550338745;-93.12281036376953;-45.36000061035156;-0.3168604373931885;-0.9203517436981201;0.02861243113875389;0.6955236196517944;0.03013235330581665;0.7173008918762207;-0.0017513125203549862;-0.09313461184501648;-0.015405136160552502;0.12784433364868164;7325;100;100;45.3670654296875;440.57019926706903;0;6.815901279449463;85;110;1;3;11233;11217;-1;-1;62471633;9;20;8400;9000;242;1033;4;15;255;0;;;;5.889334678649902;;;;;0.1645083874464035;0.14075857400894165;0.18078690767288208;0.16200879216194153;60.136871337890625;60.69923782348633;59.310760498046875;59.83526611328125;-154.95053100585938;-154.95053100585938;-151.48541259765625;-151.05303955078125;0;1;7325;3.000000238418579
a4e93d81-e2f6-47be-92a2-493d6a58a727;27876;203;14.29712200164795;0.5328531265258789;-93.13842010498047;-45.38287353515625;-0.30856674909591675;-0.977299690246582;0.028561927378177643;0.6949843764305115;0.02996695786714554;0.7178323864936829;-0.0018813079223036766;-0.09122957289218903;-0.01855350472033024;0.12787866592407227;7330;100;100;45.39091873168945;441.32671457926386;0;6.816532135009766;85;110;1;3;11250;11234;-1;-1;62471650;9;20;8400;9000;242;1033;4;15;255;0;;;;5.871735095977783;;;;;0.1643572747707367;0.14118492603302002;0.1808026134967804;0.1615673005580902;60.13627624511719;60.69867706298828;59.31011962890625;59.834556579589844;-155.0525360107422;-155.0525360107422;-151.55995178222656;-151.13613891601562;0;1;7330;3.000000238418579
a4e93d81-e2f6-47be-92a2-493d6a58a727;27877;203;13.539525032043457;0.527862012386322;-93.15511322021484;-45.407039642333984;-0.2937881648540497;-1.0370776653289795;0.02857191674411297;0.6944547891616821;0.029861558228731155;0.718348503112793;-0.0014003077521920204;-0.08916649967432022;-0.008309886790812016;0.12813186645507812;7332;100;100;45.416259765625;442.0836522420243;0;6.817119598388672;85;110;1;3;11267;11250;-1;-1;62471666;9;20;8400;9000;242;1033;4;15;255;0;;;;5.817879676818848;;;;;0.16428223252296448;0.14061030745506287;0.18099892139434814;0.1611364632844925;60.13568878173828;60.69813537597656;59.30948257446289;59.8338508605957;-155.1075439453125;-155.1075439453125;-151.64056396484375;-151.22518920898438;0;1;7332;3.000000238418579
a4e93d81-e2f6-47be-92a2-493d6a58a727;27878;203;12.781564712524414;0.5230717658996582;-93.17274475097656;-45.429473876953125;-0.2826251983642578;-1.0944030284881592;0.02854258194565773;0.6939467787742615;0.029744811356067657;0.7188450694084167;-0.00337693328037858;-0.08538242429494858;-0.012539072893559933;0.1284646987915039;7337;100;100;45.43988800048828;442.8409837086991;0;6.817807197570801;85;110;1;3;11283;11267;-1;-1;62471683;9;20;8400;9000;242;1033;4;15;255;0;;;;5.759400367736816;;;;;0.1645912379026413;0.14053550362586975;0.1805974245071411;0.16000191867351532;60.135093688964844;60.697566986083984;59.3088493347168;59.8331413269043;-155.21575927734375;-155.21575927734375;-151.70643615722656;-151.30960083007812;0;1;7337;3.000000238418579
a4e93d81-e2f6-47be-92a2-493d6a58a727;27879;203;12.023186683654785;0.5184391736984253;-93.19132995605469;-45.45309829711914;-0.2716124355792999;-1.151878833770752;0.0285094752907753;0.6934515237808228;0.0295784343034029;0.7193311452865601;0.0006609358824789524;-0.08391685783863068;-0.01712990738451481;0.1281604766845703;7340;100;100;45.46479034423828;443.59873021443644;0;6.818553447723389;85;110;1;3;11300;11284;-1;-1;62471700;9;20;8400;9000;242;1033;4;15;255;0;;;;5.726853847503662;;;;;0.16503974795341492;0.14073210954666138;0.18067963421344757;0.16040337085723877;60.13450241088867;60.69700241088867;59.30821228027344;59.832427978515625;-155.27655029296875;-155.27655029296875;-151.7910919189453;-151.40298461914062;0;1;7340;3.000000238418579
a4e93d81-e2f6-47be-92a2-493d6a58a727;27880;203;11.26441764831543;0.5141127705574036;-93.21094512939453;-45.47669982910156;-0.2535923719406128;-1.210644245147705;0.028497470542788506;0.6929755210876465;0.029438719153404236;0.7197960615158081;0.0007223952561616898;-0.08046257495880127;-0.013040386140346527;0.12824630737304688;7342;100;100;45.489830017089844;444.3568940480546;0;6.819276332855225;85;110;1;3;11317;11300;-1;-1;62471716;9;20;8400;9000;242;1033;4;15;255;0;;;;5.649682521820068;;;;;0.16571006178855896;0.14049315452575684;0.1805409938097;0.15980765223503113;60.1339111328125;60.696434020996094;59.307579040527344;59.83171844482422;-155.33299255371094;-155.33299255371094;-151.86563110351562;-151.49400329589844;0;1;7342;3.000000238418579
a4e93d81-e2f6-47be-92a2-493d6a58a727;27881;203;10.505247116088867;0.5100022554397583;-93.23145294189453;-45.49971389770508;-0.23953332006931305;-1.2670767307281494;0.02844260260462761;0.6925178170204163;0.029226703569293022;0.720247209072113;0.003361642360687256;-0.07802712917327881;-0.022831249982118607;0.12797260284423828;7345;100;100;45.514278411865234;445.115465354919;0;6.820041179656982;85;110;1;3;11333;11317;-1;-1;62471733;9;20;8400;9000;242;1033;4;15;255;0;;;;5.607505798339844;;;;;0.1663312464952469;0.1413727104663849;0.18058553338050842;0.15922322869300842;60.13331604003906;60.69585037231445;59.30694580078125;59.83100128173828;-155.40731811523438;-155.40731811523438;-151.94276428222656;-151.58602905273438;0;1;7345;3.000000238418579
a4e93d81-e2f6-47be-92a2-493d6a58a727;27882;203;9.745649337768555;0.5061757564544678;-93.25291442871094;-45.5236701965332;-0.22079211473464966;-1.3240129947662354;0.028402402997016907;0.69207763671875;0.02897653728723526;0.7206819653511047;0.008159252814948559;-0.07573164254426956;-0.024873314425349236;0.12754154205322266;7347;100;100;45.53976821899414;445.87446149190225;0;6.820796012878418;85;110;1;3;11350;11334;-1;-1;62471750;9;20;8400;9000;242;1033;4;15;255;0;;;;5.56157922744751;;;;;0.1668354719877243;0.1417389214038849;0.18089987337589264;0.15964189171791077;60.132713317871094;60.69526672363281;59.306312561035156;59.830284118652344;-155.44285583496094;-155.44285583496094;-152.02743530273438;-151.68463134765625;0;1;7347;3.000000238418579
a4e93d81-e2f6-47be-92a2-493d6a58a727;27883;203;8.985665321350098;0.5026856064796448;-93.27531433105469;-45.54637908935547;-0.2003367394208908;-1.3787847757339478;0.028346702456474304;0.6916660070419312;0.02870117872953415;0.7210900187492371;0.009496484883129597;-0.07117386907339096;-0.028326284140348434;0.12712955474853516;7350;100;100;45.56404495239258;446.6338622411088;0;6.821632385253906;85;110;1;3;11367;11350;-1;-1;62471766;9;20;8400;9000;242;1033;4;15;255;0;;;;5.503381729125977;;;;;0.16729271411895752;0.14235514402389526;0.1814955174922943;0.1594613790512085;60.13209533691406;60.69466018676758;59.30567932128906;59.829566955566406;-155.5102081298828;-155.5102081298828;-152.0970458984375;-151.77796936035156;0;1;7350;3.000000238418579
a4e93d81-e2f6-47be-92a2-493d6a58a727;27884;203;8.225286483764648;0.49953219294548035;-93.29855346679688;-45.5692024230957;-0.17920422554016113;-1.4308820962905884;0.02824895642697811;0.6912883520126343;0.028357770293951035;0.7214694619178772;0.012192239984869957;-0.06612708419561386;-0.03769969195127487;0.1262521743774414;7352;100;100;45.588436126708984;447.3936695098873;0;6.8225321769714355;85;110;1;3;11383;11367;-1;-1;62471783;9;20;8400;9000;242;1033;4;15;255;0;;;;5.459136962890625;;;;;0.1680990308523178;0.1435844600200653;0.18210425972938538;0.15999923646450043;60.1314582824707;60.694034576416016;59.30504608154297;59.8288459777832;-155.5679931640625;-155.5679931640625;-152.16786193847656;-151.87489318847656;0;1;7352;3.000000238418579
a4e93d81-e2f6-47be-92a2-493d6a58a727;27885;203;7.464498996734619;0.49680566787719727;-93.32264709472656;-45.592681884765625;-0.15265773236751556;-1.4818516969680786;0.028131209313869476;0.6909477710723877;0.02796493098139763;0.7218155264854431;0.015283262357115746;-0.060471732169389725;-0.043618977069854736;0.12583589553833008;7354;100;100;45.61355209350586;448.1538953781124;0;6.823462009429932;85;110;1;3;11400;11384;-1;-1;62471800;9;20;8400;9000;242;1033;4;15;255;0;;;;5.428194522857666;;;;;0.1681370735168457;0.14428596198558807;0.18231523036956787;0.160590261220932;60.13080978393555;60.693397521972656;59.304412841796875;59.828121185302734;-155.6038055419922;-155.6038055419922;-152.2402801513672;-151.97654724121094;0;1;7354;3.000000238418579
a4e93d81-e2f6-47be-92a2-493d6a58a727;27886;203;6.703336238861084;0.49445661902427673;-93.34760284423828;-45.6148681640625;-0.12982013821601868;-1.5317739248275757;0.02800755947828293;0.6906423568725586;0.027557315304875374;0.7221284508705139;0.016725409775972366;-0.05480309948325157;-0.045392632484436035;0.12550878524780273;7358;100;100;45.63743209838867;448.9145192464189;0;6.824388027191162;85;110;1;3;11417;11400;-1;-1;62471816;9;20;8400;9000;242;1033;4;15;255;0;;;;5.386844158172607;;;;;0.16830193996429443;0.14507733285427094;0.1823669821023941;0.16075938940048218;60.130157470703125;60.69275665283203;59.303768157958984;59.827392578125;-155.68231201171875;-155.68231201171875;-152.30735778808594;-152.07090759277344;0;1;7358;3.000000238418579
a4e93d81-e2f6-47be-92a2-493d6a58a727;27887;203;5.941778182983398;0.49247100949287415;-93.37324523925781;-45.637550354003906;-0.10699787735939026;-1.5742918252944946;0.02782740816473961;0.6903899312019348;0.02706371620297432;0.7223953008651733;0.019972380250692368;-0.04670865833759308;-0.0575283020734787;0.12482643127441406;7361;100;100;45.66158676147461;449.67554569244345;0;6.825435161590576;85;110;1;3;11433;11417;-1;-1;62471833;9;20;8400;9000;242;1033;4;15;255;0;;;;5.367129325866699;;;;;0.16827140748500824;0.14601171016693115;0.1826082468032837;0.16211041808128357;60.12947082519531;60.69207763671875;59.30311584472656;59.826656341552734;-155.7484893798828;-155.7484893798828;-152.37158203125;-152.1742401123047;0;1;7361;3.000000238418579
a4e93d81-e2f6-47be-92a2-493d6a58a727;27888;203;5.179839611053467;0.4909093976020813;-93.39948272705078;-45.66029357910156;-0.08159364014863968;-1.6103821992874146;0.02756674401462078;0.6902129054069519;0.026491332799196243;0.7225958108901978;0.020965086296200752;-0.03471297770738602;-0.0710780993103981;0.12436199188232422;7364;100;100;45.685672760009766;450.43697357177695;0;6.826504707336426;85;110;1;3;11450;11434;-1;-1;62471850;9;20;8400;9000;242;9;4;15;255;0;;;;5.342755317687988;;;;;0.16775214672088623;0.14698539674282074;0.1828332543373108;0.16314968466758728;60.12874984741211;60.691375732421875;59.30245590209961;59.82592010498047;-155.81788635253906;-155.81788635253906;-152.42306518554688;-152.28244018554688;0;1;7364;3.000000238418579
a4e93d81-e2f6-47be-92a2-493d6a58a727;27889;203;4.417537689208984;0.48975247144699097;-93.42634582519531;-45.68251419067383;-0.057935651391744614;-1.6454592943191528;0.027261124923825264;0.690104603767395;0.02588929608464241;0.722732424736023;0.020845748484134674;-0.023363126441836357;-0.07743465155363083;0.12398529052734375;7369;100;100;45.709320068359375;451.19879557291625;0;6.827642917633057;85;110;1;3;11467;11450;-1;-1;62471866;9;20;8400;9000;242;9;4;15;255;0;;;;5.310671806335449;;;;;0.16768300533294678;0.14825251698493958;0.18230348825454712;0.16383320093154907;60.12802505493164;60.690673828125;59.30178451538086;59.82517623901367;-155.90257263183594;-155.90257263183594;-152.4729766845703;-152.38470458984375;0;1;7369;3.000000238418579
a4e93d81-e2f6-47be-92a2-493d6a58a727;27890;203;3.654829740524292;0.4889809191226959;-93.45379638671875;-45.705684661865234;-0.03372742980718613;-1.6788934469223022;0.026953358203172684;0.6900514960289001;0.025247491896152496;0.7228174209594727;0.024965735152363777;-0.01466568373143673;-0.08108973503112793;0.12352657318115234;7371;100;100;45.733917236328125;451.96102752685505;0;6.828795909881592;85;110;1;3;11483;11467;-1;-1;62471883;9;20;8400;9000;242;9;4;15;255;0;;;;5.291243553161621;;;;;0.16723346710205078;0.14944332838058472;0.18214797973632812;0.164983868598938;60.12730026245117;60.68996810913086;59.30109786987305;59.824424743652344;-155.9574432373047;-155.9574432373047;-152.53919982910156;-152.4927520751953;0;1;7371;3.000000238418579
a4e93d81-e2f6-47be-92a2-493d6a58a727;27891;203;2.8917465209960938;0.488626092672348;-93.48185729980469;-45.72819137573242;-0.008939391002058983;-1.710491418838501;0.026661070063710213;0.6900497078895569;0.024620527401566505;0.7228516936302185;0.026054011657834053;-0.006060544401407242;-0.07858717441558838;0.12335634231567383;7375;100;100;45.757850646972656;452.72365837097124;0;6.829960346221924;85;110;1;3;11500;11484;-1;-1;62471900;9;20;8400;9000;242;9;4;15;255;0;;;;5.270709991455078;;;;;0.16665706038475037;0.15029343962669373;0.18156564235687256;0.1659201979637146;60.12656784057617;60.68925857543945;59.30039596557617;59.823665618896484;-156.03590393066406;-156.03590393066406;-152.5993194580078;-152.59259033203125;0;1;7375;3.000000238418579
